Week,DayWeek,Day,Month,Hour,Transaction_Type,Units,Amount
43,7,28,10,14,Card,22,456.0
43,7,28,10,15,Cash,1,-2.0
43,7,28,10,15,Card,18,-165.31
43,7,28,10,15,Card,25,184.5
43,7,28,10,16,Cash,1,-79.0
43,7,28,10,16,Card,4,-32.0
43,7,28,10,16,Card,7,217.5
43,7,28,10,17,Card,16,775.0
44,1,29,10,9,Cash,6,-268.0
44,1,29,10,9,Card,2,-7.5
44,1,29,10,10,Card,55,-143.51
44,1,29,10,10,Card,7,30.1
44,1,29,10,11,Card,10,-152.9
44,1,29,10,11,Card,8,23.0
44,1,29,10,12,Cash,1,-25.0
44,1,29,10,12,Card,1,-4.0
44,1,29,10,12,Card,2,162.0
44,1,29,10,14,Cash,5,-23.0
44,1,29,10,14,Card,7,96.0
44,1,29,10,15,Cash,1,-33.0
44,1,29,10,15,Card,8,222.0
44,1,29,10,16,Card,2,34.0
44,1,29,10,17,Card,2,-76.0
44,1,29,10,17,Card,8,73.95
44,2,30,10,9,Card,7,125.5
44,2,30,10,10,Card,4,4.5
44,2,30,10,11,Card,11,110.0
44,2,30,10,12,Cash,16,-61.75
44,2,30,10,12,Card,9,-32.3
44,2,30,10,12,Card,15,70.5
44,2,30,10,13,Card,11,-3.74
44,2,30,10,13,Card,16,192.0
44,2,30,10,14,Cash,1,-10.0
44,2,30,10,14,Card,42,369.0
44,2,30,10,15,Cash,18,-148.71
44,2,30,10,15,Card,35,412.49
44,2,30,10,16,Cash,1,-16.0
44,2,30,10,16,Card,5,32.5
44,2,30,10,17,Cash,6,-85.41
44,2,30,10,17,Card,4,16.5
44,3,31,10,8,Card,1,45.0
44,3,31,10,9,Cash,3,-37.0
44,3,31,10,9,Card,10,31.75
44,3,31,10,10,Cash,17,-68.0
44,3,31,10,10,Card,2,-4.1
44,3,31,10,10,Card,19,111.99
44,3,31,10,11,Cash,2,-68.0
44,3,31,10,11,Card,25,192.49
44,3,31,10,12,Cash,2,-41.0
44,3,31,10,12,Card,33,-53.03
44,3,31,10,12,Card,7,44.5
44,3,31,10,13,Card,16,66.47
44,3,31,10,14,Cash,6,-70.41
44,3,31,10,14,Card,6,10.25
44,3,31,10,15,Cash,1,-4.0
44,3,31,10,15,Card,6,29.75
44,3,31,10,16,Card,3,-8.0
44,3,31,10,16,Card,12,86.5
44,3,31,10,17,Cash,2,-80.0
44,3,31,10,17,Card,4,10.0
44,4,1,11,9,Card,5,243.0
44,4,1,11,10,Cash,9,-17.8
44,4,1,11,10,Card,10,21.0
44,4,1,11,11,Card,1,-6.0
44,4,1,11,11,Card,13,85.5
44,4,1,11,12,Cash,9,-13.71
44,4,1,11,12,Card,58,-469.4
44,4,1,11,12,Card,33,661.34
44,4,1,11,13,Cash,74,-72.8
44,4,1,11,13,Card,8,-30.4
44,4,1,11,13,Card,19,198.75
44,4,1,11,14,Cash,12,-288.89
44,4,1,11,14,Card,13,-28.83
44,4,1,11,14,Card,5,33.0
44,4,1,11,15,Cash,13,-161.7
44,4,1,11,15,Card,19,-36.13
44,4,1,11,15,Card,17,96.5
44,4,1,11,16,Cash,45,-81.33
44,4,1,11,16,Card,37,-35.15
44,4,1,11,16,Card,7,32.25
44,4,1,11,17,Cash,10,-36.24
44,4,1,11,17,Card,3,-166.0
44,4,1,11,17,Card,1,10.0
44,5,2,11,9,Cash,4,-105.0
44,5,2,11,9,Card,11,20.5
44,5,2,11,10,Cash,10,-10.4
44,5,2,11,10,Card,1,38.0
44,5,2,11,11,Cash,84,-129.25
44,5,2,11,11,Card,7,31.5
44,5,2,11,12,Cash,35,-210.62
44,5,2,11,12,Card,12,-40.4
44,5,2,11,12,Card,13,86.0
44,5,2,11,13,Cash,17,-15.9
44,5,2,11,13,Card,4,-46.0
44,5,2,11,13,Card,14,149.7
44,5,2,11,14,Cash,16,-20.81
44,5,2,11,14,Card,22,142.0
44,5,2,11,15,Cash,2,-311.0
44,5,2,11,15,Card,15,-1.32
44,5,2,11,15,Card,18,492.25
44,5,2,11,16,Cash,14,-34.11
44,5,2,11,16,Card,9,-21.2
44,5,2,11,16,Card,30,336.0
44,5,2,11,17,Card,10,443.0
44,6,3,11,8,Cash,9,-13.6
44,6,3,11,9,Cash,1,-58.0
44,6,3,11,9,Card,11,106.5
44,6,3,11,10,Cash,16,-78.11
44,6,3,11,10,Card,2,20.0
44,6,3,11,11,Cash,65,-177.34
44,6,3,11,11,Card,7,63.5
44,6,3,11,12,Cash,5,-112.4
44,6,3,11,12,Card,18,89.0
44,6,3,11,13,Cash,29,-41.78
44,6,3,11,13,Card,4,-62.0
44,6,3,11,13,Card,19,161.5
44,6,3,11,14,Card,5,-5.3
44,6,3,11,14,Card,18,103.0
44,6,3,11,15,Cash,98,-220.62
44,6,3,11,15,Card,13,111.0
44,6,3,11,16,Cash,34,-57.93
44,6,3,11,16,Card,22,71.0
44,6,3,11,17,Card,9,-59.4
44,6,3,11,17,Card,19,103.0
44,6,3,11,18,Card,2,2.55
44,7,4,11,9,Cash,1,-25.0
44,7,4,11,9,Card,7,46.0
44,7,4,11,10,Cash,1,-4.0
44,7,4,11,10,Card,6,13.5
44,7,4,11,11,Card,1,-20.0
44,7,4,11,11,Card,23,120.0
44,7,4,11,12,Cash,123,-424.28
44,7,4,11,12,Card,3,-24.0
44,7,4,11,12,Card,22,221.0
44,7,4,11,13,Cash,17,-101.22
44,7,4,11,13,Card,10,-36.41
44,7,4,11,13,Card,17,106.5
44,7,4,11,14,Card,5,-32.0
44,7,4,11,14,Card,17,79.49
44,7,4,11,15,Card,7,-10.0
44,7,4,11,15,Card,14,745.99
44,7,4,11,16,Cash,17,-206.71
44,7,4,11,16,Card,2,-18.0
44,7,4,11,16,Card,19,260.5
44,7,4,11,17,Cash,32,-158.3
44,7,4,11,17,Card,7,52.2
44,7,4,11,18,Card,4,46.55
45,1,5,11,9,Cash,2,-15.6
45,1,5,11,9,Card,3,-16.0
45,1,5,11,10,Card,50,-63.72
45,1,5,11,10,Card,5,77.0
45,1,5,11,11,Cash,3,-35.0
45,1,5,11,11,Card,15,63.09
45,1,5,11,12,Cash,17,-28.03
45,1,5,11,12,Card,1,-0.6
45,1,5,11,12,Card,4,124.0
45,1,5,11,13,Cash,5,-152.2
45,1,5,11,13,Card,11,-9.9
45,1,5,11,13,Card,2,35.0
45,1,5,11,14,Card,1,15.0
45,1,5,11,15,Cash,4,-77.5
45,1,5,11,15,Card,9,557.0
45,1,5,11,16,Card,2,11.5
45,1,5,11,17,Card,1,5.0
45,2,6,11,9,Card,21,-8.5
45,2,6,11,9,Card,3,16.0
45,2,6,11,10,Cash,1,-135.0
45,2,6,11,10,Card,14,67.5
45,2,6,11,11,Cash,1,-3.0
45,2,6,11,11,Card,13,124.5
45,2,6,11,12,Card,9,-36.2
45,2,6,11,12,Card,54,228.0
45,2,6,11,13,Cash,22,-164.0
45,2,6,11,13,Card,5,-27.3
45,2,6,11,13,Card,15,59.0
45,2,6,11,14,Cash,50,-122.63
45,2,6,11,14,Card,39,-205.32
45,2,6,11,14,Card,15,45.5
45,2,6,11,15,Card,18,129.5
45,2,6,11,16,Card,1,-13.0
45,2,6,11,16,Card,16,677.6
45,2,6,11,17,Cash,2,-103.0
45,2,6,11,17,Card,8,80.98
45,3,7,11,8,Cash,1,-27.0
45,3,7,11,8,Card,1,445.0
45,3,7,11,9,Card,2,6.5
45,3,7,11,10,Cash,5,-96.0
45,3,7,11,10,Card,9,-13.7
45,3,7,11,10,Card,2,22.0
45,3,7,11,11,Cash,65,-16.07
45,3,7,11,11,Card,10,-147.4
45,3,7,11,11,Card,30,685.5
45,3,7,11,12,Card,5,-15.2
45,3,7,11,12,Card,20,408.74
45,3,7,11,13,Cash,1,-35.0
45,3,7,11,13,Card,53,-348.6
45,3,7,11,13,Card,15,494.74
45,3,7,11,14,Cash,1,-11.0
45,3,7,11,14,Card,9,283.0
45,3,7,11,15,Cash,2,-299.0
45,3,7,11,15,Card,7,421.5
45,3,7,11,16,Card,23,144.0
45,3,7,11,17,Cash,2,-54.0
45,3,7,11,17,Card,2,-118.0
45,3,7,11,17,Card,13,463.75
45,4,8,11,8,Card,5,12.5
45,4,8,11,9,Cash,16,-13.7
45,4,8,11,9,Card,5,14.5
45,4,8,11,10,Cash,3,-80.0
45,4,8,11,10,Card,8,25.0
45,4,8,11,11,Card,9,12.5
45,4,8,11,12,Cash,1,-35.0
45,4,8,11,12,Card,53,-202.38
45,4,8,11,12,Card,38,348.0
45,4,8,11,13,Cash,11,-25.01
45,4,8,11,13,Card,20,189.5
45,4,8,11,14,Cash,2,-1.6
45,4,8,11,14,Card,6,-13.8
45,4,8,11,14,Card,8,50.5
45,4,8,11,15,Cash,3,-58.4
45,4,8,11,15,Card,2,-56.0
45,4,8,11,15,Card,13,79.5
45,4,8,11,16,Cash,2,-89.0
45,4,8,11,16,Card,1,-0.2
45,4,8,11,16,Card,34,191.5
45,5,9,11,9,Cash,26,-21.22
45,5,9,11,9,Card,8,51.0
45,5,9,11,10,Card,12,29.48
45,5,9,11,11,Cash,2,-130.0
45,5,9,11,11,Card,8,-15.2
45,5,9,11,11,Card,9,50.5
45,5,9,11,12,Cash,25,-88.15
45,5,9,11,12,Card,21,-53.4
45,5,9,11,12,Card,25,138.0
45,5,9,11,13,Cash,1,-16.0
45,5,9,11,13,Card,1,-23.0
45,5,9,11,13,Card,7,117.0
45,5,9,11,14,Cash,14,-165.1
45,5,9,11,14,Card,4,-17.4
45,5,9,11,14,Card,16,53.49
45,5,9,11,15,Cash,19,-145.47
45,5,9,11,15,Card,21,295.85
45,5,9,11,16,Cash,1,-47.0
45,5,9,11,16,Card,8,-17.6
45,5,9,11,16,Card,19,105.5
45,5,9,11,17,Cash,23,-24.68
45,5,9,11,17,Card,2,157.0
45,6,10,11,9,Card,4,-21.0
45,6,10,11,9,Card,8,113.5
45,6,10,11,10,Cash,2,-92.0
45,6,10,11,10,Card,2,-16.7
45,6,10,11,10,Card,11,278.0
45,6,10,11,11,Cash,2,-145.0
45,6,10,11,11,Card,1,-5.0
45,6,10,11,11,Card,28,158.24
45,6,10,11,12,Card,16,650.99
45,6,10,11,13,Cash,24,-21.17
45,6,10,11,13,Card,15,148.49
45,6,10,11,14,Cash,14,-267.02
45,6,10,11,14,Card,1,-48.0
45,6,10,11,14,Card,21,826.36
45,6,10,11,15,Cash,3,-161.0
45,6,10,11,15,Card,14,472.0
45,6,10,11,16,Cash,3,-113.0
45,6,10,11,16,Card,5,-85.61
45,6,10,11,16,Card,16,152.0
45,6,10,11,17,Cash,3,-122.0
45,6,10,11,17,Card,16,-6.7
45,6,10,11,17,Card,10,75.0
45,7,11,11,9,Cash,5,-127.0
45,7,11,11,9,Card,7,64.0
45,7,11,11,10,Cash,21,-61.31
45,7,11,11,10,Card,14,365.5
45,7,11,11,11,Card,14,114.0
45,7,11,11,12,Cash,2,-213.0
45,7,11,11,12,Card,31,225.5
45,7,11,11,13,Cash,14,-283.6
45,7,11,11,13,Card,9,-2.62
45,7,11,11,13,Card,25,262.0
45,7,11,11,14,Cash,10,-357.7
45,7,11,11,14,Card,14,581.0
45,7,11,11,15,Card,61,-108.03
45,7,11,11,15,Card,21,280.0
45,7,11,11,16,Cash,1,-159.0
45,7,11,11,16,Card,35,177.25
45,7,11,11,17,Card,4,8.99
45,7,11,11,18,Card,1,2.5
46,1,12,11,9,Cash,33,-14.87
46,1,12,11,9,Card,75,-168.43
46,1,12,11,10,Card,8,-52.8
46,1,12,11,10,Card,9,219.5
46,1,12,11,11,Cash,3,-315.3
46,1,12,11,11,Card,11,297.0
46,1,12,11,12,Cash,8,-65.0
46,1,12,11,12,Card,8,40.75
46,1,12,11,13,Cash,4,-94.0
46,1,12,11,13,Card,2,-166.0
46,1,12,11,13,Card,8,301.0
46,1,12,11,15,Cash,5,-28.7
46,1,12,11,15,Card,6,156.5
46,1,12,11,16,Cash,1,-70.0
46,1,12,11,16,Card,6,271.0
46,2,13,11,9,Cash,27,-9.99
46,2,13,11,9,Card,11,63.75
46,2,13,11,10,Cash,5,-210.0
46,2,13,11,10,Card,7,424.5
46,2,13,11,11,Cash,3,-35.0
46,2,13,11,11,Card,1,-38.0
46,2,13,11,11,Card,33,214.0
46,2,13,11,12,Cash,2,-64.0
46,2,13,11,12,Card,11,108.5
46,2,13,11,13,Card,16,-52.97
46,2,13,11,13,Card,18,97.0
46,2,13,11,14,Cash,30,-48.61
46,2,13,11,14,Card,10,44.5
46,2,13,11,15,Cash,17,-9.05
46,2,13,11,15,Card,13,299.5
46,2,13,11,16,Cash,17,-81.41
46,2,13,11,16,Card,1,-66.0
46,2,13,11,16,Card,10,108.5
46,2,13,11,17,Card,13,30.5
46,3,14,11,8,Card,2,4.5
46,3,14,11,9,Cash,2,-38.0
46,3,14,11,9,Card,7,-29.9
46,3,14,11,9,Card,7,18.0
46,3,14,11,10,Card,2,-22.0
46,3,14,11,10,Card,14,218.75
46,3,14,11,11,Card,13,-7.27
46,3,14,11,11,Card,22,243.5
46,3,14,11,12,Card,9,97.5
46,3,14,11,13,Cash,7,-33.12
46,3,14,11,13,Card,23,103.0
46,3,14,11,14,Cash,1,-29.0
46,3,14,11,14,Card,2,-317.0
46,3,14,11,14,Card,23,503.75
46,3,14,11,15,Cash,7,-98.1
46,3,14,11,15,Card,19,67.5
46,3,14,11,16,Cash,18,-23.92
46,3,14,11,16,Card,10,104.0
46,3,14,11,17,Card,2,28.0
46,4,15,11,8,Cash,1,-10.0
46,4,15,11,9,Card,6,13.0
46,4,15,11,10,Card,15,82.5
46,4,15,11,11,Cash,11,-102.8
46,4,15,11,11,Card,10,18.0
46,4,15,11,12,Cash,1,-35.0
46,4,15,11,12,Card,12,73.5
46,4,15,11,13,Cash,13,-49.7
46,4,15,11,13,Card,1,-2.0
46,4,15,11,13,Card,24,219.0
46,4,15,11,14,Cash,14,-44.32
46,4,15,11,14,Card,13,-43.3
46,4,15,11,14,Card,13,226.99
46,4,15,11,15,Cash,5,-75.81
46,4,15,11,15,Card,21,130.0
46,4,15,11,16,Cash,14,-402.9
46,4,15,11,16,Card,2,-83.0
46,4,15,11,16,Card,1,5.0
46,4,15,11,17,Card,6,143.5
46,5,16,11,9,Cash,2,-7.0
46,5,16,11,9,Card,15,-53.93
46,5,16,11,9,Card,9,42.98
46,5,16,11,10,Cash,1,-3.0
46,5,16,11,10,Card,19,204.0
46,5,16,11,11,Cash,3,-15.0
46,5,16,11,11,Card,1,-46.0
46,5,16,11,11,Card,28,313.0
46,5,16,11,12,Cash,9,-168.8
46,5,16,11,12,Card,6,15.0
46,5,16,11,13,Cash,46,-62.89
46,5,16,11,13,Card,11,40.0
46,5,16,11,14,Cash,4,-301.0
46,5,16,11,14,Card,1,-16.0
46,5,16,11,14,Card,8,17.44
46,5,16,11,15,Cash,30,-8.1
46,5,16,11,15,Card,13,101.0
46,5,16,11,16,Cash,1,-35.0
46,5,16,11,16,Card,8,514.5
46,5,16,11,17,Card,7,35.4
46,6,17,11,8,Cash,2,-13.01
46,6,17,11,10,Cash,4,-187.0
46,6,17,11,10,Card,9,114.0
46,6,17,11,11,Cash,2,-147.0
46,6,17,11,11,Card,1,-294.0
46,6,17,11,11,Card,18,434.6
46,6,17,11,12,Cash,1,-6.0
46,6,17,11,12,Card,24,-27.53
46,6,17,11,12,Card,34,299.25
46,6,17,11,13,Cash,45,-186.4
46,6,17,11,13,Card,8,142.5
46,6,17,11,14,Cash,5,-27.6
46,6,17,11,14,Card,16,79.0
46,6,17,11,15,Cash,2,-44.0
46,6,17,11,15,Card,14,105.99
46,6,17,11,16,Card,27,-11.61
46,6,17,11,16,Card,4,34.0
46,6,17,11,17,Cash,1,-4.0
46,6,17,11,17,Card,21,92.28
46,7,18,11,8,Card,4,10.2
46,7,18,11,9,Cash,1,-4.0
46,7,18,11,9,Card,4,84.0
46,7,18,11,10,Cash,2,-19.0
46,7,18,11,10,Card,4,-69.9
46,7,18,11,10,Card,26,64.85
46,7,18,11,11,Cash,1,-101.0
46,7,18,11,11,Card,20,114.4
46,7,18,11,12,Card,2,-1.5
46,7,18,11,12,Card,19,95.5
46,7,18,11,13,Cash,1,-11.0
46,7,18,11,13,Card,67,-277.23
46,7,18,11,13,Card,9,734.0
46,7,18,11,14,Cash,4,-232.0
46,7,18,11,14,Card,13,-81.0
46,7,18,11,14,Card,26,153.55
46,7,18,11,15,Cash,3,-321.0
46,7,18,11,15,Card,5,-84.4
46,7,18,11,15,Card,20,233.0
46,7,18,11,16,Cash,89,-27.37
46,7,18,11,16,Card,10,103.48
46,7,18,11,17,Card,2,-24.0
46,7,18,11,17,Card,25,71.5
47,1,19,11,10,Cash,1,-21.0
47,1,19,11,10,Card,138,-311.41
47,1,19,11,10,Card,10,147.44
47,1,19,11,11,Card,3,-9.6
47,1,19,11,11,Card,20,448.36
47,1,19,11,12,Cash,1,-112.0
47,1,19,11,12,Card,30,-64.9
47,1,19,11,12,Card,9,226.0
47,1,19,11,13,Cash,1,-9.0
47,1,19,11,13,Card,2,-289.0
47,1,19,11,13,Card,11,239.49
47,1,19,11,15,Card,8,79.0
47,1,19,11,16,Card,2,40.8
47,2,20,11,9,Card,11,160.5
47,2,20,11,10,Cash,6,-63.0
47,2,20,11,10,Card,13,203.49
47,2,20,11,11,Cash,2,-50.0
47,2,20,11,11,Card,9,90.75
47,2,20,11,12,Card,12,212.0
47,2,20,11,13,Cash,1,-127.0
47,2,20,11,13,Card,3,3.5
47,2,20,11,14,Card,8,125.0
47,2,20,11,15,Cash,32,-9.58
47,2,20,11,15,Card,10,46.5
47,2,20,11,16,Cash,8,-57.4
47,2,20,11,16,Card,2,-0.51
47,2,20,11,16,Card,14,109.5
47,2,20,11,17,Card,1,22.0
47,3,21,11,8,Card,1,320.0
47,3,21,11,9,Cash,37,-47.62
47,3,21,11,9,Card,6,128.0
47,3,21,11,10,Cash,1,-142.0
47,3,21,11,10,Card,3,-19.0
47,3,21,11,10,Card,12,135.5
47,3,21,11,11,Cash,1,-75.0
47,3,21,11,11,Card,22,167.99
47,3,21,11,12,Cash,30,-331.97
47,3,21,11,12,Card,1,-14.0
47,3,21,11,12,Card,14,88.0
47,3,21,11,13,Cash,3,-42.4
47,3,21,11,13,Card,5,34.0
47,3,21,11,14,Cash,3,-2.1
47,3,21,11,14,Card,20,182.25
47,3,21,11,15,Card,4,99.5
47,3,21,11,16,Cash,1,-28.0
47,3,21,11,16,Card,1,-9.0
47,3,21,11,16,Card,16,138.5
47,3,21,11,17,Cash,5,-0.63
47,3,21,11,17,Card,1,8.0
47,4,22,11,9,Card,10,160.25
47,4,22,11,10,Cash,26,-106.5
47,4,22,11,10,Card,8,23.0
47,4,22,11,11,Cash,4,-223.0
47,4,22,11,11,Card,10,34.0
47,4,22,11,12,Cash,4,-109.0
47,4,22,11,12,Card,1,-246.0
47,4,22,11,12,Card,8,713.5
47,4,22,11,13,Cash,8,-14.71
47,4,22,11,13,Card,15,-10.1
47,4,22,11,13,Card,11,173.0
47,4,22,11,14,Cash,204,-112.29
47,4,22,11,14,Card,8,258.5
47,4,22,11,15,Card,12,-190.4
47,4,22,11,15,Card,14,517.25
47,4,22,11,16,Cash,33,-92.42
47,4,22,11,16,Card,15,136.55
47,4,22,11,17,Card,1,120.0
47,5,23,11,8,Card,2,30.0
47,5,23,11,9,Card,3,462.5
47,5,23,11,10,Card,7,-93.0
47,5,23,11,10,Card,11,195.0
47,5,23,11,11,Cash,4,-53.9
47,5,23,11,11,Card,9,37.0
47,5,23,11,12,Card,16,328.1
47,5,23,11,13,Cash,8,-96.7
47,5,23,11,13,Card,1,-5.0
47,5,23,11,13,Card,12,174.0
47,5,23,11,14,Cash,7,-8.8
47,5,23,11,14,Card,3,-76.0
47,5,23,11,14,Card,16,100.5
47,5,23,11,15,Cash,4,-9.9
47,5,23,11,15,Card,11,52.5
47,5,23,11,16,Cash,4,-80.6
47,5,23,11,16,Card,24,-7.15
47,5,23,11,16,Card,9,332.0
47,5,23,11,17,Cash,2,-126.0
47,5,23,11,17,Card,6,38.5
47,6,24,11,9,Cash,1,-58.0
47,6,24,11,9,Card,16,730.0
47,6,24,11,10,Cash,19,-2.33
47,6,24,11,10,Card,14,13.35
47,6,24,11,11,Cash,4,-61.0
47,6,24,11,11,Card,27,145.0
47,6,24,11,12,Cash,3,-326.01
47,6,24,11,12,Card,26,-82.32
47,6,24,11,12,Card,23,288.48
47,6,24,11,13,Cash,2,-157.0
47,6,24,11,13,Card,6,41.5
47,6,24,11,14,Cash,10,-15.81
47,6,24,11,14,Card,16,71.75
47,6,24,11,15,Cash,5,-130.1
47,6,24,11,15,Card,15,126.0
47,6,24,11,16,Cash,2,-64.0
47,6,24,11,16,Card,32,543.12
47,6,24,11,17,Cash,1,-117.0
47,6,24,11,17,Card,9,378.5
47,7,25,11,8,Card,2,1.5
47,7,25,11,9,Card,3,6.5
47,7,25,11,10,Cash,64,-139.3
47,7,25,11,10,Card,10,-45.71
47,7,25,11,10,Card,6,29.5
47,7,25,11,11,Card,32,-128.51
47,7,25,11,11,Card,13,111.5
47,7,25,11,12,Card,10,-46.41
47,7,25,11,12,Card,43,261.0
47,7,25,11,13,Cash,4,-26.3
47,7,25,11,13,Card,38,-407.8
47,7,25,11,13,Card,40,809.5
47,7,25,11,14,Cash,2,-243.0
47,7,25,11,14,Card,19,221.5
47,7,25,11,15,Cash,9,-230.0
47,7,25,11,15,Card,15,147.5
47,7,25,11,16,Cash,1,-435.0
47,7,25,11,16,Card,25,461.25
47,7,25,11,17,Card,7,42.5
47,7,25,11,18,Card,4,15.3
48,1,26,11,9,Card,2,-3.2
48,1,26,11,9,Card,2,32.5
48,1,26,11,10,Card,2,7.5
48,1,26,11,11,Cash,2,-38.0
48,1,26,11,11,Card,189,-342.68
48,1,26,11,11,Card,14,501.6
48,1,26,11,12,Card,1,-8.0
48,1,26,11,12,Card,11,152.0
48,1,26,11,13,Card,2,-12.0
48,1,26,11,13,Card,7,214.94
48,1,26,11,14,Cash,1,-115.0
48,1,26,11,14,Card,46,-7.33
48,1,26,11,14,Card,10,104.49
48,1,26,11,15,Cash,1,-75.0
48,1,26,11,15,Card,13,25.43
48,1,26,11,16,Cash,32,-139.65
48,1,26,11,16,Card,2,98.0
48,2,27,11,8,Card,1,15.0
48,2,27,11,9,Cash,1,-31.0
48,2,27,11,9,Card,4,-115.0
48,2,27,11,9,Card,8,174.5
48,2,27,11,10,Cash,4,-44.3
48,2,27,11,10,Card,25,88.5
48,2,27,11,11,Cash,26,-41.41
48,2,27,11,11,Card,12,201.0
48,2,27,11,12,Cash,2,-51.0
48,2,27,11,12,Card,9,43.0
48,2,27,11,13,Cash,6,-50.3
48,2,27,11,13,Card,6,-14.3
48,2,27,11,13,Card,18,151.58
48,2,27,11,14,Cash,16,-33.11
48,2,27,11,14,Card,18,142.5
48,2,27,11,15,Cash,42,-38.58
48,2,27,11,15,Card,5,18.0
48,2,27,11,16,Cash,2,-112.0
48,2,27,11,16,Card,7,26.7
48,2,27,11,17,Cash,6,-73.1
48,2,27,11,17,Card,11,234.0
48,3,28,11,9,Cash,3,-0.81
48,3,28,11,9,Card,3,-419.0
48,3,28,11,9,Card,5,109.0
48,3,28,11,10,Card,2,5.5
48,3,28,11,11,Cash,4,-196.0
48,3,28,11,11,Card,19,42.25
48,3,28,11,12,Cash,6,-108.5
48,3,28,11,12,Card,8,431.0
48,3,28,11,13,Cash,1,-2.0
48,3,28,11,13,Card,9,917.0
48,3,28,11,14,Cash,1,-28.0
48,3,28,11,14,Card,15,71.0
48,3,28,11,15,Card,15,80.0
48,3,28,11,16,Card,2,-69.0
48,3,28,11,16,Card,12,241.5
48,3,28,11,17,Card,2,12.0
48,4,29,11,9,Cash,4,-58.0
48,4,29,11,9,Card,8,250.0
48,4,29,11,10,Cash,4,-42.0
48,4,29,11,10,Card,7,-176.8
48,4,29,11,10,Card,23,422.0
48,4,29,11,11,Cash,41,-15.65
48,4,29,11,11,Card,7,-30.8
48,4,29,11,11,Card,19,465.5
48,4,29,11,12,Cash,4,-39.0
48,4,29,11,12,Card,6,74.5
48,4,29,11,13,Card,14,113.5
48,4,29,11,14,Cash,2,-15.0
48,4,29,11,14,Card,1,-63.0
48,4,29,11,14,Card,25,314.5
48,4,29,11,15,Cash,62,-17.22
48,4,29,11,15,Card,1,-83.0
48,4,29,11,15,Card,23,268.66
48,4,29,11,16,Cash,5,-133.0
48,4,29,11,16,Card,12,262.0
48,4,29,11,17,Cash,1,-333.0
48,4,29,11,18,Card,1,-8.0
48,4,29,11,18,Card,4,2.0
48,5,30,11,8,Card,8,34.0
48,5,30,11,9,Cash,2,-29.0
48,5,30,11,9,Card,1,-8.0
48,5,30,11,9,Card,2,8.5
48,5,30,11,10,Cash,1,-263.0
48,5,30,11,10,Card,8,5.6
48,5,30,11,11,Cash,4,-121.6
48,5,30,11,11,Card,3,-2.4
48,5,30,11,11,Card,8,60.5
48,5,30,11,12,Cash,51,-135.52
48,5,30,11,12,Card,8,479.0
48,5,30,11,13,Cash,7,-260.04
48,5,30,11,13,Card,10,94.5
48,5,30,11,14,Cash,2,-54.0
48,5,30,11,14,Card,12,73.5
48,5,30,11,15,Card,35,-26.02
48,5,30,11,15,Card,8,69.0
48,5,30,11,16,Cash,7,-328.0
48,5,30,11,16,Card,1,-13.0
48,5,30,11,16,Card,20,127.83
48,5,30,11,17,Cash,1,-89.0
48,5,30,11,17,Card,6,89.5
48,5,30,11,18,Cash,1,-56.0
48,5,30,11,18,Card,1,-4.0
48,6,1,12,9,Cash,3,-7.3
48,6,1,12,9,Card,15,1003.0
48,6,1,12,10,Cash,25,-2.1
48,6,1,12,10,Card,14,78.5
48,6,1,12,11,Cash,6,-54.4
48,6,1,12,11,Card,7,16.5
48,6,1,12,12,Cash,5,-15.12
48,6,1,12,12,Card,4,-1.1
48,6,1,12,12,Card,21,199.75
48,6,1,12,13,Cash,3,-50.0
48,6,1,12,13,Card,33,465.65
48,6,1,12,14,Cash,4,-852.0
48,6,1,12,14,Card,17,348.0
48,6,1,12,15,Cash,1,-20.0
48,6,1,12,15,Card,8,-7.6
48,6,1,12,15,Card,12,104.98
48,6,1,12,16,Card,1,-14.0
48,6,1,12,16,Card,9,339.0
48,6,1,12,17,Cash,1,-10.0
48,6,1,12,17,Card,6,324.0
48,7,2,12,8,Cash,3,-18.0
48,7,2,12,8,Card,1,-83.0
48,7,2,12,8,Card,3,235.0
48,7,2,12,9,Card,14,442.0
48,7,2,12,10,Cash,2,-168.0
48,7,2,12,10,Card,3,-12.0
48,7,2,12,10,Card,16,145.5
48,7,2,12,11,Card,9,-285.7
48,7,2,12,11,Card,19,347.5
48,7,2,12,12,Cash,17,-66.89
48,7,2,12,12,Card,102,-16.34
48,7,2,12,12,Card,23,447.0
48,7,2,12,13,Cash,2,-312.0
48,7,2,12,13,Card,23,418.63
48,7,2,12,14,Cash,1,-61.0
48,7,2,12,14,Card,1,-46.0
48,7,2,12,14,Card,24,295.5
48,7,2,12,15,Cash,3,-6.11
48,7,2,12,15,Card,7,-24.5
48,7,2,12,15,Card,20,169.5
48,7,2,12,16,Card,4,-2.71
48,7,2,12,16,Card,7,189.0
48,7,2,12,17,Cash,1,-42.0
48,7,2,12,17,Card,9,46.55
49,1,3,12,9,Card,3,275.0
49,1,3,12,10,Card,6,13.5
49,1,3,12,11,Card,63,-180.33
49,1,3,12,11,Card,9,61.75
49,1,3,12,12,Card,2,-45.0
49,1,3,12,12,Card,17,67.25
49,1,3,12,13,Card,1,-3.0
49,1,3,12,13,Card,15,123.25
49,1,3,12,14,Cash,3,-121.0
49,1,3,12,14,Card,3,-13.0
49,1,3,12,14,Card,22,319.69
49,1,3,12,15,Card,5,69.75
